FIR_ID,Year,Date,Time,Time_of_Day,Day_of_Week,Month,Police_Station,Street,Latitude,Longitude,Location_Type,Hotspot_Flag,Crime_Type,Crime_Category,Victim_Age,Victim_Gender,Victim_Occupation,Weapon_Used,Festival_Day,Festival_Name,Holiday,Holiday_Name,Arrest_Made,Case_Status,Case_Success,Case_Filed_Date,Case_Closed_Date,Investigation_Days
2021_FIR1087,2021,2021-12-02,14:00,Afternoon,Thursday,12,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Assault,Violent,68,Male,Retired,No,No,None,No,None,Yes,Closed,1,2021-12-02,2022-01-25,54
2021_FIR1088,2021,2021-12-03,0:00,Midnight,Friday,12,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Market,0,Kidnapping,Violent,67,Male,Retired,No,No,None,No,None,No,Open,0,2021-12-05,,
2021_FIR1089,2021,2021-07-09,15:00,Afternoon,Friday,7,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Road,1,Cybercrime,Cyber,23,Female,IT Professional,No,No,None,No,None,No,Open,0,2021-07-11,,
2021_FIR1090,2021,2021-04-16,15:00,Afternoon,Friday,4,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Assault,Violent,45,Male,Business Owner,Yes,No,None,No,None,Yes,Closed,1,2021-04-17,2021-05-06,19
2021_FIR1091,2021,2021-09-05,20:00,Dusk,Sunday,9,Karol Bagh PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,0,Assault,Violent,47,Female,Shopkeeper,Yes,No,None,No,None,Yes,Closed,1,2021-09-05,2021-11-14,70
2021_FIR1092,2021,2021-05-12,11:00,Morning,Wednesday,5,Saket PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Burglary,Property,11,Female,Student,No,No,None,No,None,Yes,Closed,1,2021-05-14,2021-06-11,28
2021_FIR1093,2021,2021-10-30,21:00,Night,Saturday,10,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Residential,1,Theft,Property,11,Male,Student,Yes,No,None,No,None,No,Open,0,2021-11-01,,
2021_FIR1094,2021,2021-03-14,22:00,Night,Sunday,3,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,1,Burglary,Property,49,Female,Private Employee,No,No,None,No,None,Yes,Closed,1,2021-03-14,2021-06-03,81
2021_FIR1095,2021,2021-04-30,20:00,Dusk,Friday,4,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Kidnapping,Violent,75,Female,Retired,No,No,None,No,None,Yes,Closed,1,2021-05-01,2021-07-08,68
2021_FIR1096,2021,2021-07-26,10:00,Morning,Monday,7,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Robbery,Property,48,Male,Shopkeeper,Yes,No,None,No,None,Yes,Closed,1,2021-07-28,2021-09-30,64
2021_FIR1097,2021,2021-12-09,2:00,Midnight,Thursday,12,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Cybercrime,Cyber,62,Female,Retired,No,No,None,No,None,No,Open,0,2021-12-11,,
2021_FIR1098,2021,2021-05-14,21:00,Night,Friday,5,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Kidnapping,Violent,71,Male,Retired,No,No,None,No,None,No,Open,0,2021-05-15,,
2021_FIR1099,2021,2021-11-08,12:00,Afternoon,Monday,11,Rohini PS,Saket Mall Road,28.5245,77.2066,Residential,1,Theft,Property,52,Female,Private Employee,Yes,No,None,No,None,No,Under Investigation,0,2021-11-08,,
2021_FIR1100,2021,2021-04-22,3:00,Midnight,Thursday,4,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Theft,Property,31,Male,Daily Wage Worker,Yes,No,None,No,None,Yes,Closed,1,2021-04-23,2021-07-19,87
2021_FIR1101,2021,2021-07-03,11:00,Morning,Saturday,7,Connaught Place PS,Rohini Sector 7 Street,28.7324,77.1194,Market,1,Cybercrime,Cyber,65,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-07-04,2021-09-01,59
2021_FIR1102,2021,2021-07-07,0:00,Midnight,Wednesday,7,Saket PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Assault,Violent,66,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-07-08,2021-08-17,40
2021_FIR1103,2021,2021-01-31,3:00,Midnight,Sunday,1,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Theft,Property,31,Female,Government Employee,Yes,No,None,No,None,Yes,Closed,1,2021-02-01,2021-04-16,74
2021_FIR1104,2021,2021-05-21,17:00,Evening,Friday,5,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,0,Snatching,Property,61,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-05-21,2021-06-25,35
2021_FIR1105,2021,2021-10-20,22:00,Night,Wednesday,10,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Robbery,Property,76,Female,Retired,No,No,None,No,None,Yes,Closed,1,2021-10-20,2021-12-07,48
2021_FIR1106,2021,2021-08-03,12:00,Afternoon,Tuesday,8,Dwarka PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,0,Snatching,Property,37,Female,Business Owner,Yes,No,None,No,None,No,Under Investigation,0,2021-08-04,,
2021_FIR1107,2021,2021-04-10,16:00,Evening,Saturday,4,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Snatching,Property,44,Female,Driver,Yes,No,None,No,None,No,Under Investigation,0,2021-04-10,,
2021_FIR1108,2021,2021-01-06,11:00,Morning,Wednesday,1,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Robbery,Property,68,Female,Retired,No,No,None,No,None,Yes,Closed,1,2021-01-08,2021-02-08,31
2021_FIR1109,2021,2021-11-16,19:00,Dusk,Tuesday,11,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,1,Robbery,Property,47,Male,Shopkeeper,No,No,None,No,None,Yes,Closed,1,2021-11-17,2022-02-04,79
2021_FIR1110,2021,2021-03-08,0:00,Midnight,Monday,3,Karol Bagh PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,0,Kidnapping,Violent,65,Male,Retired,No,No,None,No,None,Yes,Closed,1,2021-03-08,2021-05-07,60
2021_FIR1111,2021,2021-08-18,0:00,Midnight,Wednesday,8,Rohini PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Robbery,Property,72,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-08-18,2021-09-26,39
2021_FIR1112,2021,2021-09-09,4:00,Midnight,Thursday,9,Saket PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Theft,Property,46,Female,Business Owner,No,No,None,No,None,No,Open,0,2021-09-10,,
2021_FIR1113,2021,2021-03-07,11:00,Morning,Sunday,3,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Cybercrime,Cyber,71,Male,Retired,No,No,None,No,None,Yes,Closed,1,2021-03-09,2021-03-25,16
2021_FIR1114,2021,2021-06-04,23:00,Night,Friday,6,Connaught Place PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,1,Robbery,Property,79,Male,Retired,No,No,None,No,None,No,Open,0,2021-06-06,,
2021_FIR1115,2021,2021-06-22,12:00,Afternoon,Tuesday,6,Rohini PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,0,Theft,Property,20,Male,Unemployed,Yes,No,None,No,None,No,Under Investigation,0,2021-06-23,,
2021_FIR1116,2021,2021-11-12,21:00,Night,Friday,11,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,0,Burglary,Property,24,Female,Business Owner,No,No,None,No,None,No,Under Investigation,0,2021-11-14,,
2021_FIR1117,2021,2021-01-19,17:00,Evening,Tuesday,1,Dwarka PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Burglary,Property,50,Male,Driver,No,No,None,No,None,No,Open,0,2021-01-21,,
2021_FIR1118,2021,2021-05-30,6:00,Morning,Sunday,5,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Burglary,Property,64,Female,Retired,No,No,None,No,None,No,Open,0,2021-05-31,,
2021_FIR1119,2021,2021-04-13,3:00,Midnight,Tuesday,4,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Road,0,Kidnapping,Violent,13,Male,Student,No,No,None,No,None,No,Open,0,2021-04-14,,
2021_FIR1120,2021,2021-01-01,3:00,Midnight,Friday,1,Karol Bagh PS,Saket Mall Road,28.5245,77.2066,Road,0,Robbery,Property,18,Male,Student,No,No,None,No,None,No,Open,0,2021-01-02,,
2021_FIR1121,2021,2021-02-02,9:00,Morning,Tuesday,2,Lajpat Nagar PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,0,Kidnapping,Violent,33,Male,Daily Wage Worker,No,No,None,No,None,No,Open,0,2021-02-03,,
2021_FIR1122,2021,2021-01-28,14:00,Afternoon,Thursday,1,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Road,1,Robbery,Property,46,Female,Daily Wage Worker,Yes,No,None,No,None,Yes,Closed,1,2021-01-30,2021-03-04,33
2021_FIR1123,2021,2021-07-17,18:00,Evening,Saturday,7,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Road,1,Theft,Property,58,Male,Private Employee,No,No,None,No,None,No,Open,0,2021-07-19,,
2021_FIR1124,2021,2021-12-22,1:00,Midnight,Wednesday,12,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,1,Cybercrime,Cyber,41,Female,Private Employee,No,No,None,No,None,Yes,Closed,1,2021-12-23,2022-01-22,30
2021_FIR1125,2021,2021-10-17,22:00,Night,Sunday,10,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Theft,Property,24,Male,Private Employee,Yes,No,None,No,None,Yes,Closed,1,2021-10-19,2021-11-05,17
2021_FIR1126,2021,2021-02-14,11:00,Morning,Sunday,2,Dwarka PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Burglary,Property,66,Male,Retired,No,No,None,No,None,Yes,Closed,1,2021-02-16,2021-04-10,53
2021_FIR1127,2021,2021-10-26,15:00,Afternoon,Tuesday,10,Saket PS,Karol Bagh Main Road,28.6519,77.1909,Market,1,Cybercrime,Cyber,63,Male,Retired,No,No,None,No,None,Yes,Closed,1,2021-10-27,2022-01-04,69
2021_FIR1128,2021,2021-02-03,0:00,Midnight,Wednesday,2,Chandni Chowk PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Cybercrime,Cyber,46,Male,IT Professional,No,No,None,No,None,No,Open,0,2021-02-04,,
2021_FIR1129,2021,2021-01-07,22:00,Night,Thursday,1,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Market,1,Robbery,Property,5,Male,Student,No,No,None,No,None,No,Under Investigation,0,2021-01-07,,
2021_FIR1130,2021,2021-08-14,19:00,Dusk,Saturday,8,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Theft,Property,66,Female,Retired,Yes,No,None,No,None,No,Open,0,2021-08-14,,
2021_FIR1131,2021,2021-10-30,4:00,Midnight,Saturday,10,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Residential,0,Cybercrime,Cyber,25,Female,Business Owner,No,No,None,No,None,No,Under Investigation,0,2021-10-30,,
2021_FIR1132,2021,2021-06-16,23:00,Night,Wednesday,6,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Snatching,Property,52,Male,Daily Wage Worker,Yes,No,None,No,None,No,Open,0,2021-06-18,,
2021_FIR1133,2021,2021-11-12,19:00,Dusk,Friday,11,Karol Bagh PS,Saket Mall Road,28.5245,77.2066,Residential,1,Snatching,Property,46,Male,Private Employee,No,No,None,No,None,Yes,Closed,1,2021-11-12,2021-11-28,16
2021_FIR1134,2021,2021-01-23,10:00,Morning,Saturday,1,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Market,0,Theft,Property,73,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-01-25,2021-02-12,18
2021_FIR1135,2021,2021-01-12,22:00,Night,Tuesday,1,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Road,1,Cybercrime,Cyber,12,Male,Student,Yes,No,None,No,None,No,Under Investigation,0,2021-01-13,,
2021_FIR1136,2021,2021-08-17,15:00,Afternoon,Tuesday,8,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Road,1,Robbery,Property,38,Male,Daily Wage Worker,No,No,None,No,None,Yes,Closed,1,2021-08-18,2021-11-11,85
2021_FIR1137,2021,2021-10-10,17:00,Evening,Sunday,10,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Road,0,Theft,Property,56,Male,Driver,No,No,None,No,None,Yes,Closed,1,2021-10-11,2021-12-09,59
2021_FIR1138,2021,2021-10-23,13:00,Afternoon,Saturday,10,Chandni Chowk PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Cybercrime,Cyber,33,Female,Private Employee,Yes,No,None,No,None,No,Open,0,2021-10-24,,
2021_FIR1139,2021,2021-10-13,15:00,Afternoon,Wednesday,10,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Robbery,Property,22,Female,Student,No,No,None,No,None,No,Open,0,2021-10-15,,
2021_FIR1140,2021,2021-03-14,12:00,Afternoon,Sunday,3,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Market,0,Assault,Violent,72,Female,Retired,Yes,No,None,No,None,No,Open,0,2021-03-14,,
2021_FIR1141,2021,2021-04-08,20:00,Dusk,Thursday,4,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Market,1,Burglary,Property,23,Male,IT Professional,No,No,None,No,None,No,Under Investigation,0,2021-04-08,,
2021_FIR1142,2021,2021-10-26,22:00,Night,Tuesday,10,Chandni Chowk PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Snatching,Property,22,Female,Student,Yes,No,None,No,None,Yes,Closed,1,2021-10-28,2021-11-17,20
2021_FIR1143,2021,2021-07-05,11:00,Morning,Monday,7,Karol Bagh PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Robbery,Property,37,Female,Shopkeeper,No,No,None,No,None,Yes,Closed,1,2021-07-07,2021-07-16,9
2021_FIR1144,2021,2021-10-03,1:00,Midnight,Sunday,10,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Robbery,Property,28,Female,Government Employee,No,No,None,No,None,No,Under Investigation,0,2021-10-03,,
2021_FIR1145,2021,2021-09-16,11:00,Morning,Thursday,9,Dwarka PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Snatching,Property,35,Female,Business Owner,Yes,No,None,No,None,No,Open,0,2021-09-18,,
2021_FIR1146,2021,2021-12-15,11:00,Morning,Wednesday,12,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Assault,Violent,41,Male,Driver,No,No,None,No,None,No,Open,0,2021-12-15,,
2021_FIR1147,2021,2021-11-03,4:00,Midnight,Wednesday,11,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Robbery,Property,74,Male,Retired,No,No,None,No,None,Yes,Closed,1,2021-11-05,2021-12-30,55
2021_FIR1148,2021,2021-01-19,14:00,Afternoon,Tuesday,1,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Road,1,Snatching,Property,46,Male,Driver,Yes,No,None,No,None,Yes,Closed,1,2021-01-20,2021-03-21,60
2021_FIR1149,2021,2021-07-18,13:00,Afternoon,Sunday,7,Chandni Chowk PS,Saket Mall Road,28.5245,77.2066,Market,1,Kidnapping,Violent,65,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-07-18,2021-09-27,71
2021_FIR1150,2021,2021-12-23,20:00,Dusk,Thursday,12,Karol Bagh PS,Dwarka Sector 12 Road,28.5921,77.046,Road,1,Kidnapping,Violent,22,Male,Student,Yes,No,None,No,None,Yes,Closed,1,2021-12-25,2022-02-21,58
2021_FIR1151,2021,2021-01-07,17:00,Evening,Thursday,1,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Residential,0,Kidnapping,Violent,31,Female,Driver,No,No,None,No,None,Yes,Closed,1,2021-01-08,2021-01-13,5
2021_FIR1152,2021,2021-10-25,23:00,Night,Monday,10,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,1,Cybercrime,Cyber,46,Male,Shopkeeper,No,No,None,No,None,No,Under Investigation,0,2021-10-26,,
2021_FIR1153,2021,2021-10-22,21:00,Night,Friday,10,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,0,Kidnapping,Violent,73,Female,Retired,No,No,None,No,None,Yes,Closed,1,2021-10-22,2021-11-20,29
2021_FIR1154,2021,2021-05-30,23:00,Night,Sunday,5,Rohini PS,Saket Mall Road,28.5245,77.2066,Metro Station,0,Assault,Violent,43,Female,Business Owner,No,No,None,No,None,No,Open,0,2021-05-30,,
2021_FIR1155,2021,2021-11-16,21:00,Night,Tuesday,11,Connaught Place PS,Karol Bagh Main Road,28.6519,77.1909,Road,0,Assault,Violent,32,Female,IT Professional,Yes,No,None,No,None,Yes,Closed,1,2021-11-17,2021-12-19,32
2021_FIR1156,2021,2021-07-16,13:00,Afternoon,Friday,7,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Market,1,Assault,Violent,8,Male,Student,Yes,No,None,No,None,Yes,Closed,1,2021-07-16,2021-08-08,23
2021_FIR1157,2021,2021-01-19,7:00,Morning,Tuesday,1,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Kidnapping,Violent,36,Male,Government Employee,No,No,None,No,None,Yes,Closed,1,2021-01-21,2021-04-05,74
2021_FIR1158,2021,2021-04-27,6:00,Morning,Tuesday,4,Lajpat Nagar PS,Karol Bagh Main Road,28.6519,77.1909,Road,1,Snatching,Property,32,Female,IT Professional,No,No,None,No,None,No,Open,0,2021-04-28,,
2021_FIR1159,2021,2021-07-31,7:00,Morning,Saturday,7,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,0,Snatching,Property,46,Male,Shopkeeper,No,No,None,No,None,No,Open,0,2021-08-02,,
2021_FIR1160,2021,2021-08-09,14:00,Afternoon,Monday,8,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Robbery,Property,44,Male,Daily Wage Worker,Yes,No,None,No,None,Yes,Closed,1,2021-08-09,2021-10-01,53
2021_FIR1161,2021,2021-01-19,19:00,Dusk,Tuesday,1,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Assault,Violent,66,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-01-20,2021-04-12,82
2021_FIR1162,2021,2021-01-07,22:00,Night,Thursday,1,Saket PS,Saket Mall Road,28.5245,77.2066,Market,0,Snatching,Property,53,Female,IT Professional,No,No,None,No,None,No,Under Investigation,0,2021-01-07,,
2021_FIR1163,2021,2021-09-14,7:00,Morning,Tuesday,9,Connaught Place PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,1,Robbery,Property,80,Male,Retired,Yes,No,None,No,None,No,Under Investigation,0,2021-09-15,,
2021_FIR1164,2021,2021-03-27,6:00,Morning,Saturday,3,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Theft,Property,8,Female,Student,Yes,No,None,No,None,No,Under Investigation,0,2021-03-28,,
2021_FIR1165,2021,2021-12-09,14:00,Afternoon,Thursday,12,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,0,Burglary,Property,27,Male,Government Employee,Yes,No,None,No,None,No,Under Investigation,0,2021-12-09,,
2021_FIR1166,2021,2021-11-26,9:00,Morning,Friday,11,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Assault,Violent,56,Male,Government Employee,No,No,None,No,None,No,Open,0,2021-11-28,,
2021_FIR1167,2021,2021-11-23,10:00,Morning,Tuesday,11,Connaught Place PS,Rohini Sector 7 Street,28.7324,77.1194,Road,1,Assault,Violent,23,Male,Daily Wage Worker,Yes,No,None,No,None,Yes,Closed,1,2021-11-24,2022-02-11,79
2021_FIR1168,2021,2021-04-01,15:00,Afternoon,Thursday,4,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Theft,Property,74,Female,Retired,No,No,None,No,None,Yes,Closed,1,2021-04-03,2021-04-10,7
2021_FIR1169,2021,2021-02-27,21:00,Night,Saturday,2,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,0,Theft,Property,55,Female,Shopkeeper,Yes,No,None,No,None,No,Open,0,2021-02-27,,
2021_FIR1170,2021,2021-01-31,13:00,Afternoon,Sunday,1,Lajpat Nagar PS,Saket Mall Road,28.5245,77.2066,Metro Station,0,Theft,Property,74,Female,Retired,Yes,No,None,No,None,No,Under Investigation,0,2021-01-31,,
2021_FIR1171,2021,2021-10-07,4:00,Midnight,Thursday,10,Karol Bagh PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,1,Assault,Violent,67,Male,Retired,No,No,None,No,None,No,Open,0,2021-10-08,,
2021_FIR1172,2021,2021-04-01,10:00,Morning,Thursday,4,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Theft,Property,77,Male,Retired,No,No,None,No,None,Yes,Closed,1,2021-04-01,2021-04-06,5
2021_FIR1173,2021,2021-03-09,11:00,Morning,Tuesday,3,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,0,Theft,Property,69,Male,Retired,Yes,No,None,No,None,No,Open,0,2021-03-09,,
2021_FIR1174,2021,2021-05-07,11:00,Morning,Friday,5,Rohini PS,Saket Mall Road,28.5245,77.2066,Residential,1,Robbery,Property,34,Female,Driver,No,No,None,No,None,No,Open,0,2021-05-08,,
2021_FIR1175,2021,2021-04-10,3:00,Midnight,Saturday,4,Saket PS,Saket Mall Road,28.5245,77.2066,Market,1,Burglary,Property,38,Male,Government Employee,No,No,None,No,None,Yes,Closed,1,2021-04-12,2021-06-08,57
2021_FIR1176,2021,2021-06-22,7:00,Morning,Tuesday,6,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Market,0,Assault,Violent,35,Female,Business Owner,Yes,No,None,No,None,No,Under Investigation,0,2021-06-24,,
2021_FIR1177,2021,2021-01-26,8:00,Morning,Tuesday,1,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Road,1,Snatching,Property,45,Male,Private Employee,Yes,No,None,Yes,Republic Day,No,Under Investigation,0,2021-01-28,,
2021_FIR1178,2021,2021-10-21,17:00,Evening,Thursday,10,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,0,Theft,Property,22,Female,Unemployed,Yes,No,None,No,None,Yes,Closed,1,2021-10-21,2021-10-27,6
2021_FIR1179,2021,2021-11-08,9:00,Morning,Monday,11,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Market,0,Cybercrime,Cyber,54,Female,Daily Wage Worker,Yes,No,None,No,None,No,Open,0,2021-11-10,,
2021_FIR1180,2021,2021-08-22,11:00,Morning,Sunday,8,Lajpat Nagar PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,1,Theft,Property,5,Female,Student,Yes,No,None,No,None,No,Under Investigation,0,2021-08-24,,
2021_FIR1181,2021,2021-12-19,4:00,Midnight,Sunday,12,Saket PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,1,Burglary,Property,31,Female,IT Professional,No,No,None,No,None,Yes,Closed,1,2021-12-20,2022-01-11,22
2021_FIR1182,2021,2021-01-12,13:00,Afternoon,Tuesday,1,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Market,0,Cybercrime,Cyber,40,Male,Private Employee,No,No,None,No,None,No,Open,0,2021-01-12,,
2021_FIR1183,2021,2021-06-27,10:00,Morning,Sunday,6,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Cybercrime,Cyber,79,Female,Retired,No,No,None,No,None,No,Under Investigation,0,2021-06-28,,
2021_FIR1184,2021,2021-06-08,18:00,Evening,Tuesday,6,Connaught Place PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,1,Robbery,Property,37,Female,Daily Wage Worker,Yes,No,None,No,None,No,Open,0,2021-06-08,,
2021_FIR1185,2021,2021-10-22,7:00,Morning,Friday,10,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Burglary,Property,39,Female,Business Owner,Yes,No,None,No,None,No,Under Investigation,0,2021-10-24,,
2021_FIR1186,2021,2021-08-30,14:00,Afternoon,Monday,8,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Cybercrime,Cyber,72,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-09-01,2021-10-14,43
2021_FIR1187,2021,2021-01-30,1:00,Midnight,Saturday,1,Chandni Chowk PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,0,Cybercrime,Cyber,28,Male,IT Professional,No,No,None,No,None,No,Open,0,2021-01-30,,
2021_FIR1188,2021,2021-01-15,4:00,Midnight,Friday,1,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Kidnapping,Violent,72,Male,Retired,Yes,No,None,No,None,No,Open,0,2021-01-16,,
2021_FIR1189,2021,2021-03-03,8:00,Morning,Wednesday,3,Connaught Place PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,0,Theft,Property,6,Female,Student,No,No,None,No,None,No,Under Investigation,0,2021-03-05,,
2021_FIR1190,2021,2021-06-13,15:00,Afternoon,Sunday,6,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Assault,Violent,38,Male,Driver,Yes,No,None,No,None,Yes,Closed,1,2021-06-13,2021-06-29,16
2021_FIR1191,2021,2021-03-16,20:00,Dusk,Tuesday,3,Saket PS,Saket Mall Road,28.5245,77.2066,Residential,0,Assault,Violent,15,Female,Student,No,No,None,No,None,Yes,Closed,1,2021-03-18,2021-05-01,44
